Severity,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Crossing,Junction,Railway,Roundabout,Stop,Traffic_Signal,Sunrise_Sunset,Year,Month,Hour,DayOfWeek
2,Ventura,CA,50.0,61.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,2020.0,12.0,2.0,3.0
2,Yavapai,AZ,43.0,45.0,10.0,,,Clear,False,False,False,False,False,False,Day,2018.0,12.0,10.0,2.0
4,Waukesha,WI,30.0,37.0,10.0,23.0,0.0,Fair / Windy,False,False,False,False,False,False,Night,2021.0,11.0,18.0,6.0
2,Davidson,TN,68.0,21.0,10.0,15.0,0.0,Partly Cloudy,False,True,False,False,False,False,Day,2022.0,10.0,17.0,3.0
2,Pima,AZ,76.0,24.0,10.0,13.0,0.0,Partly Cloudy,True,False,False,False,False,True,Day,2020.0,4.0,11.0,2.0
2,Kent,MI,56.0,55.0,10.0,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,,,,
2,Fresno,CA,52.0,57.0,6.0,0.0,0.0,Haze,False,False,False,False,False,False,Night,2021.0,1.0,3.0,3.0
2,Jackson,OR,43.0,80.0,8.0,12.0,0.01,Light Rain,False,False,False,False,False,False,Day,2021.0,1.0,13.0,3.0
2,Orleans,LA,63.0,81.0,10.0,3.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,10.0,0.0,4.0
1,Tulare,CA,76.0,31.0,10.0,6.0,0.0,Fair,False,True,False,False,False,False,Day,2020.0,4.0,18.0,1.0
2,Calaveras,CA,54.0,100.0,2.0,6.0,0.0,Fog,False,False,False,False,False,False,Night,2022.0,12.0,6.0,5.0
4,Putnam,FL,75.0,87.0,10.0,5.0,0.0,Fair,False,False,False,False,False,False,Night,2021.0,6.0,1.0,1.0
2,Lexington,SC,49.0,74.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,2020.0,11.0,21.0,2.0
2,Ventura,CA,48.0,89.0,4.0,13.0,0.06,Rain,False,False,False,False,False,False,Night,2019.0,12.0,22.0,2.0
2,Mecklenburg,NC,87.0,30.0,10.0,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2022.0,5.0,15.0,2.0
2,Yellowstone,MT,71.0,12.0,10.0,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2021.0,4.0,18.0,4.0
2,Caddo,LA,46.0,79.0,10.0,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,Night,2023.0,1.0,23.0,4.0
3,Sarasota,FL,75.2,100.0,1.8,13.8,,Overcast,False,False,False,False,False,False,Day,2019.0,2.0,8.0,0.0
2,Tarrant,TX,37.0,86.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,11.0,8.0,3.0
2,Tulare,CA,78.0,23.0,10.0,3.0,0.0,Fair,False,False,False,False,False,False,Day,2020.0,11.0,12.0,1.0
2,Union,NJ,75.0,48.0,10.0,6.0,0.0,Fair,False,False,False,False,False,True,Night,,,,
2,Blair,PA,55.0,66.0,10.0,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,,,,
2,Shasta,CA,69.1,58.0,10.0,3.5,,Clear,False,False,False,False,False,False,Day,2018.0,8.0,8.0,2.0
2,Contra Costa,CA,54.0,41.0,10.0,8.1,,Clear,False,False,False,False,False,False,Night,2016.0,3.0,21.0,1.0
2,Travis,TX,68.0,100.0,10.0,0.0,0.0,Cloudy,False,False,False,False,False,False,Night,2021.0,6.0,2.0,4.0
2,El Paso,TX,72.0,17.0,10.0,20.7,,Partly Cloudy,False,False,False,False,False,True,Day,2018.0,4.0,9.0,4.0
4,Franklin,OH,12.9,81.0,2.5,8.1,0.0,Light Snow,False,True,False,False,False,False,Night,2019.0,1.0,22.0,1.0
2,Miami-Dade,FL,64.0,75.0,10.0,9.0,0.0,Cloudy,True,False,False,False,False,True,Night,2023.0,1.0,1.0,5.0
2,Riverside,CA,58.0,75.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,4.0,21.0,2.0
2,Escambia,FL,63.0,87.0,10.0,5.8,,Clear,False,False,False,False,False,True,Night,2018.0,4.0,4.0,3.0
2,Richmond,GA,57.9,49.0,10.0,6.9,,Clear,True,False,False,False,False,True,Day,2018.0,2.0,12.0,4.0
2,Dutchess,NY,88.0,45.0,10.0,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2022.0,8.0,16.0,4.0
2,Los Angeles,CA,71.6,23.0,10.0,4.6,,Clear,True,False,False,False,False,True,Day,2018.0,10.0,11.0,2.0
3,Dallas,TX,93.0,42.0,10.0,10.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,7.0,12.0,5.0
4,Spartanburg,SC,50.0,47.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,1.0,15.0,3.0
4,Treutlen,GA,68.0,68.0,10.0,6.9,,Clear,False,False,False,False,False,False,Night,2019.0,3.0,21.0,4.0
3,Cook,IL,73.9,45.0,10.0,15.0,,Partly Cloudy,False,False,False,False,False,False,Day,2018.0,7.0,13.0,4.0
2,Harris,TX,77.0,94.0,10.0,3.5,0.0,Scattered Clouds,False,False,False,False,False,True,Day,2016.0,8.0,18.0,6.0
2,Bexar,TX,69.0,100.0,10.0,15.0,0.01,Light Rain with Thunder,False,False,False,False,False,False,Day,2020.0,6.0,9.0,1.0
3,Contra Costa,CA,55.0,83.0,10.0,3.0,0.0,Cloudy,False,False,False,False,False,False,Day,2019.0,12.0,9.0,0.0
2,Spotsylvania,VA,71.0,52.0,10.0,3.0,0.0,Fair,False,False,False,False,False,False,Day,,,,
3,Jackson,MO,48.0,58.0,10.0,8.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,1.0,18.0,1.0
3,Los Angeles,CA,79.0,32.0,8.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2020.0,10.0,11.0,4.0
3,Forrest,MS,89.1,53.0,10.0,8.1,,Partly Cloudy,False,False,False,False,False,False,Day,2017.0,9.0,16.0,1.0
2,Aiken,SC,73.0,93.0,10.0,6.0,0.03,Light Rain,False,False,False,False,False,True,Night,,,,
2,Riverside,CA,52.0,93.0,10.0,,,Clear,False,False,False,False,False,False,Day,2016.0,10.0,6.0,1.0
3,Los Angeles,CA,73.0,76.0,10.0,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2021.0,7.0,11.0,5.0
2,San Joaquin,CA,40.0,86.0,10.0,9.0,0.0,Fair,False,True,False,False,False,False,Night,,,,
2,Montgomery,AL,50.0,57.0,10.0,7.0,0.0,Cloudy,False,False,False,False,False,False,Day,,,,
2,Monona,IA,31.0,85.0,1.0,,0.0,Fog,False,False,False,False,False,False,Night,2021.0,12.0,21.0,4.0
2,Los Angeles,CA,56.0,69.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,3.0,10.0,3.0
2,Miami-Dade,FL,73.0,71.0,10.0,5.0,0.0,Fair,False,False,False,False,False,True,Night,,,,
3,Hamilton,OH,83.0,69.0,10.0,12.0,0.0,Partly Cloudy,False,True,False,False,False,False,Day,2022.0,7.0,16.0,2.0
4,Berrien,MI,28.0,93.0,10.0,9.0,0.0,Cloudy,False,True,False,False,False,False,Day,2019.0,12.0,16.0,1.0
2,Oneida,NY,72.0,81.0,10.0,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,2022.0,8.0,6.0,0.0
4,Ulster,NY,13.0,81.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,12.0,8.0,5.0
2,East Baton Rouge,LA,75.9,85.0,10.0,13.8,0.0,Scattered Clouds,False,False,False,False,False,True,Day,2019.0,2.0,17.0,4.0
2,Suffolk,NY,75.0,66.0,10.0,10.4,,Scattered Clouds,False,False,False,False,False,True,Day,2016.0,9.0,9.0,2.0
2,Mecklenburg,NC,62.0,28.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Day,2020.0,11.0,16.0,1.0
2,Marion,IN,40.0,79.0,10.0,7.0,0.0,Partly Cloudy,True,False,False,False,False,False,Night,2021.0,3.0,6.0,4.0
4,Montgomery,PA,52.0,49.0,10.0,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,Night,2022.0,4.0,20.0,4.0
2,Miami-Dade,FL,81.0,72.0,10.0,15.0,0.0,Mostly Cloudy,False,False,False,False,False,True,Day,2021.0,2.0,11.0,2.0
2,Alameda,CA,69.0,58.0,10.0,15.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,5.0,14.0,4.0
3,Johnson,KS,,,,,,,False,False,False,False,False,False,Day,2017.0,4.0,16.0,4.0
2,King,WA,52.0,69.0,10.0,5.8,,Mostly Cloudy,True,False,False,False,False,True,Day,2017.0,3.0,12.0,4.0
2,Deschutes,OR,51.1,44.0,10.0,3.5,,Clear,False,False,False,False,False,False,Night,2018.0,9.0,20.0,0.0
3,Fairfield,CT,30.0,88.0,1.0,14.0,0.0,Light Sleet,False,False,False,False,False,False,Day,2021.0,2.0,7.0,1.0
2,Lee,SC,48.0,54.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Night,,,,
3,Hillsborough,FL,87.8,75.0,10.0,3.5,,Mostly Cloudy,False,False,False,False,False,False,Day,2017.0,9.0,17.0,2.0
2,Los Angeles,CA,69.0,81.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,9.0,2.0,2.0
3,Cook,IL,43.0,65.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,4.0,6.0,1.0
2,Los Angeles,CA,73.0,53.0,9.0,,,Clear,False,False,False,False,False,False,Day,2018.0,11.0,10.0,0.0
2,Cambria,PA,74.0,64.0,10.0,10.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,10.0,17.0,4.0
3,Fulton,GA,71.1,90.0,10.0,,,Clear,False,False,False,False,False,False,Day,2017.0,9.0,10.0,4.0
2,Becker,MN,34.0,87.0,10.0,17.0,0.0,Cloudy,False,False,False,False,False,False,Night,,,,
2,Kern,CA,91.0,20.0,10.0,12.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,7.0,15.0,4.0
2,Dauphin,PA,71.0,47.0,10.0,5.0,0.0,Fair,False,False,False,False,False,True,Day,2022.0,3.0,12.0,4.0
2,Harris,TX,88.0,57.0,10.0,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2020.0,6.0,11.0,4.0
2,Giles,TN,84.2,84.0,10.0,6.9,,Mostly Cloudy,False,False,False,False,False,False,Day,2016.0,8.0,13.0,1.0
2,Escambia,FL,55.0,64.0,10.0,7.0,0.0,Fair,True,False,False,False,False,False,Night,2021.0,2.0,19.0,5.0
3,Los Angeles,CA,89.6,46.0,10.0,13.8,,Clear,False,True,False,False,False,False,Day,2018.0,7.0,13.0,5.0
2,Suffolk,MA,44.0,76.0,10.0,10.0,0.0,Light Rain,False,True,False,False,False,False,Day,2023.0,1.0,7.0,2.0
2,Brevard,FL,77.0,75.0,10.0,13.0,0.0,Fair,True,False,False,False,False,False,Day,2022.0,4.0,15.0,4.0
2,Bexar,TX,92.0,44.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,9.0,17.0,1.0
3,Los Angeles,CA,86.0,33.0,10.0,10.4,,Clear,False,False,False,False,False,False,Night,2018.0,6.0,5.0,4.0
3,Tarrant,TX,72.0,97.0,10.0,6.0,0.0,Cloudy,False,False,False,False,False,False,Day,2019.0,10.0,8.0,1.0
2,Harris,TX,66.2,46.0,10.0,3.5,,Clear,False,False,False,False,True,False,Day,2017.0,1.0,10.0,1.0
2,Los Angeles,CA,68.0,87.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,8.0,5.0,0.0
2,Anoka,MN,32.0,100.0,5.0,12.0,0.0,Light Snow,False,False,False,False,False,False,Night,2023.0,1.0,20.0,1.0
2,Harris,TX,79.0,88.0,3.0,17.0,0.03,Light Rain,True,False,False,False,False,True,Day,2019.0,9.0,14.0,1.0
4,Harford,MD,82.0,89.0,5.0,6.0,0.0,Rain,False,False,False,False,False,False,Day,2019.0,8.0,18.0,2.0
2,Suffolk,MA,68.0,90.0,10.0,5.0,0.0,Mostly Cloudy,False,False,False,False,False,True,Night,2021.0,9.0,5.0,3.0
3,Peoria,IL,40.0,58.0,10.0,8.0,0.0,Fair,False,False,False,False,False,False,Day,2020.0,12.0,11.0,6.0
3,Los Angeles,CA,63.0,78.0,10.0,5.0,0.0,Cloudy,False,False,False,False,False,False,Day,2020.0,6.0,6.0,5.0
3,Chittenden,VT,62.0,70.0,10.0,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2019.0,9.0,9.0,1.0
2,Rockland,NY,51.0,29.0,10.0,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2020.0,3.0,12.0,2.0
3,Philadelphia,PA,75.0,90.0,10.0,,0.01,Mostly Cloudy,False,False,False,False,False,False,Night,2016.0,8.0,20.0,6.0
2,Sutter,CA,51.0,80.0,10.0,0.0,0.0,Fair,False,False,False,False,False,True,Day,2022.0,4.0,7.0,5.0
2,Maricopa,AZ,57.9,30.0,10.0,,,Clear,False,False,False,False,False,False,Night,2018.0,12.0,18.0,4.0
2,Guilford,NC,59.0,41.0,10.0,6.9,,Scattered Clouds,False,False,False,False,False,False,Day,2017.0,12.0,14.0,0.0
2,Columbia,NY,44.0,93.0,2.0,3.0,0.02,Light Rain,False,False,False,False,False,False,Day,2020.0,10.0,11.0,3.0
2,Horry,SC,77.0,64.0,10.0,14.0,0.0,Fair,True,False,False,False,False,True,Day,2019.0,5.0,11.0,3.0
2,Lane,OR,51.1,77.0,10.0,3.5,,Partly Cloudy,False,False,False,False,False,False,Night,2018.0,9.0,23.0,5.0
2,Hamilton,TN,77.0,56.0,10.0,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2020.0,10.0,18.0,0.0
2,San Diego,CA,39.0,86.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2020.0,2.0,7.0,0.0
2,Maricopa,AZ,87.0,26.0,10.0,9.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,6.0,6.0,4.0
2,Hamilton,OH,55.0,34.0,10.0,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2022.0,3.0,15.0,3.0
2,Los Angeles,CA,100.4,24.0,10.0,8.1,,Clear,False,False,False,False,False,False,Day,2017.0,7.0,15.0,4.0
2,Orange,CA,69.0,15.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,12.0,13.0,5.0
4,Chesapeake,VA,88.0,39.0,10.0,15.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,9.0,16.0,0.0
2,Yolo,CA,54.0,47.0,10.0,8.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,4.0,7.0,4.0
3,Multnomah,OR,58.0,90.0,6.0,6.0,0.14,Light Rain,False,False,False,False,False,False,Night,2021.0,9.0,5.0,5.0
2,Douglas,NV,41.0,76.0,8.0,12.0,0.01,Light Rain,False,False,False,False,False,True,Day,2021.0,12.0,7.0,2.0
2,Sarasota,FL,75.0,82.0,10.0,12.0,0.0,Cloudy,False,False,False,False,False,False,Day,,,,
2,Dane,WI,30.0,69.0,10.0,8.0,0.0,Light Snow,False,True,False,False,False,False,Day,,,,
2,Huerfano,CO,27.0,40.0,10.0,10.0,0.0,Fair,False,False,False,False,True,False,Day,,,,
2,Kings,NY,48.0,83.0,9.0,8.0,0.0,Cloudy,False,False,False,False,False,False,Day,2022.0,4.0,9.0,3.0
3,New York,NY,64.0,40.0,10.0,5.8,,Clear,True,False,False,False,False,False,Night,2016.0,5.0,22.0,4.0
2,Orange,FL,74.0,93.0,10.0,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2021.0,5.0,6.0,2.0
2,Brevard,FL,72.0,57.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Night,2021.0,5.0,1.0,5.0
2,Jackson,MO,79.0,84.0,10.0,5.0,0.0,Light Rain,False,False,False,False,False,False,Day,2022.0,8.0,12.0,2.0
2,Dorchester,SC,71.6,100.0,5.0,,,Heavy Thunderstorms and Rain,False,False,False,False,False,False,Day,2018.0,8.0,10.0,4.0
2,Hennepin,MN,26.0,69.0,10.0,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2020.0,2.0,14.0,6.0
2,York,PA,41.0,62.0,10.0,5.0,0.0,Fair,False,False,False,False,False,False,Night,2020.0,11.0,0.0,2.0
2,Riverside,CA,37.0,89.0,10.0,3.0,0.0,Fair,False,False,False,False,False,False,Night,2023.0,2.0,4.0,0.0
3,Tarrant,TX,86.0,66.0,10.0,8.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,8.0,10.0,3.0
2,Miami-Dade,FL,82.0,56.0,10.0,14.0,0.0,Mostly Cloudy,True,False,False,False,False,False,Day,2022.0,4.0,12.0,0.0
2,Hamilton,OH,65.0,97.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,2019.0,9.0,4.0,0.0
3,Orange,CA,55.9,49.0,10.0,,,Clear,False,False,False,False,False,False,Night,2016.0,11.0,21.0,1.0
2,Chesterfield,VA,31.0,100.0,0.5,18.0,0.02,Snow,False,False,False,False,False,False,Day,2022.0,1.0,13.0,0.0
2,Wake,NC,69.0,93.0,10.0,9.0,0.02,Light Rain,True,False,False,False,False,True,Day,2021.0,8.0,17.0,1.0
3,Pierce,WA,46.0,63.0,10.0,3.0,0.0,Cloudy,False,False,False,False,False,False,Day,2020.0,11.0,14.0,2.0
2,Santa Barbara,CA,68.0,76.0,10.0,8.1,,Overcast,True,False,False,False,False,True,Day,2016.0,7.0,12.0,4.0
3,Orange,CA,57.9,97.0,9.0,4.6,0.02,Light Rain,False,False,False,False,False,False,Night,2016.0,12.0,1.0,3.0
2,Caddo,LA,41.0,79.0,10.0,8.0,0.0,Fair,False,False,False,False,False,False,Night,2020.0,1.0,6.0,4.0
2,Richland,SC,60.0,93.0,10.0,3.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,4.0,7.0,2.0
3,Los Angeles,CA,72.0,64.0,10.0,5.0,0.0,Fair,False,False,True,False,False,False,Day,2022.0,6.0,10.0,0.0
3,Tarrant,TX,54.0,82.0,10.0,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2022.0,4.0,7.0,2.0
2,East Baton Rouge,LA,66.0,75.0,10.0,5.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,10.0,18.0,2.0
2,Palm Beach,FL,80.6,61.0,10.0,13.8,,Scattered Clouds,False,False,False,False,False,False,Day,2017.0,12.0,10.0,4.0
2,Middlesex,MA,15.0,64.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2020.0,1.0,8.0,2.0
2,Raleigh,WV,69.0,54.0,10.0,12.0,0.0,Fair,False,True,False,False,False,False,Day,,,,
2,Lancaster,PA,79.0,52.0,10.0,3.5,,Partly Cloudy,False,False,False,False,False,False,Day,2016.0,7.0,19.0,1.0
2,East Baton Rouge,LA,73.0,100.0,10.0,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2021.0,9.0,8.0,0.0
2,Travis,TX,73.9,55.0,10.0,,,Clear,False,False,False,False,False,False,Day,2016.0,11.0,11.0,1.0
2,Fresno,CA,76.0,58.0,2.0,5.0,0.0,Smoke,False,False,False,False,False,False,Day,2020.0,8.0,6.0,0.0
2,Los Angeles,CA,107.0,9.0,10.0,9.0,0.0,Fair,True,False,False,False,False,True,Day,2016.0,7.0,16.0,4.0
2,Dallas,TX,71.6,27.0,10.0,9.2,,Clear,True,False,False,False,False,True,Day,2017.0,11.0,12.0,4.0
3,Douglas,CO,46.0,93.0,10.0,10.0,0.0,Cloudy,False,True,False,False,False,False,Night,2019.0,9.0,22.0,0.0
3,San Diego,CA,43.0,68.0,10.0,3.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,1.0,5.0,6.0
2,Wake,NC,89.0,52.0,10.0,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,,,,
2,Loudoun,VA,86.0,53.0,10.0,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,,,,
2,San Bernardino,CA,62.6,11.0,10.0,23.0,,Partly Cloudy,False,False,False,False,False,False,Night,2017.0,12.0,17.0,0.0
2,Wright,MN,33.0,88.0,10.0,,0.0,Cloudy,False,False,False,False,False,False,Night,2021.0,1.0,7.0,4.0
2,East Baton Rouge,LA,68.0,93.0,2.0,7.0,0.0,Fog,False,False,False,False,False,False,Day,2020.0,3.0,7.0,2.0
2,Ramsey,MN,21.0,65.0,10.0,9.2,,Clear,False,True,False,False,False,False,Day,2019.0,1.0,16.0,2.0
2,Miami-Dade,FL,79.0,97.0,10.0,0.0,0.0,Light Rain,False,False,False,False,False,False,Day,2021.0,6.0,17.0,3.0
2,Los Angeles,CA,56.0,84.0,6.0,8.0,0.05,Rain,False,False,False,False,False,False,Day,2020.0,3.0,17.0,6.0
2,Marin,CA,62.6,88.0,3.0,6.9,,Rain,False,False,False,False,False,False,Day,2016.0,10.0,15.0,4.0
2,New Castle,DE,41.0,67.0,10.0,3.0,0.0,Fair,False,False,False,False,False,False,Night,2021.0,11.0,19.0,4.0
2,King,WA,59.0,64.0,10.0,3.0,0.0,Fair,True,False,False,False,False,True,Night,2020.0,8.0,1.0,3.0
2,Harris,TX,38.0,48.0,10.0,14.0,0.0,Fair,False,False,False,False,True,False,Night,,,,
2,McLeod,MN,36.0,77.0,10.0,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2020.0,12.0,13.0,4.0
3,Los Angeles,CA,65.0,50.0,10.0,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2019.0,4.0,17.0,1.0
2,Lancaster,SC,89.6,33.0,10.0,10.4,,Partly Cloudy,False,False,False,False,False,False,Day,2018.0,7.0,14.0,1.0
2,York,PA,39.9,65.0,10.0,4.6,,Clear,False,False,False,False,True,False,Day,2016.0,12.0,7.0,4.0
2,Travis,TX,35.0,82.0,10.0,0.0,0.0,Fair,False,False,False,False,False,True,Night,2020.0,11.0,4.0,0.0
2,Santa Clara,CA,61.0,82.0,10.0,18.0,0.0,,False,False,False,False,False,False,Night,2019.0,9.0,20.0,4.0
3,Harris,TX,61.0,58.0,10.0,13.0,0.0,Cloudy,False,False,False,False,False,False,Day,2020.0,3.0,13.0,5.0
3,Cuyahoga,OH,55.9,28.0,10.0,12.7,,Scattered Clouds,False,False,False,False,False,False,Day,2018.0,3.0,15.0,0.0
3,Waukesha,WI,41.0,93.0,4.0,9.2,,Mostly Cloudy,False,False,False,False,False,False,Day,2017.0,11.0,7.0,3.0
2,Wake,NC,64.9,93.0,10.0,3.5,,Mostly Cloudy,True,False,False,False,False,True,Night,2018.0,11.0,18.0,1.0
3,Fairfax County,VA,44.0,93.0,6.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,10.0,7.0,2.0
3,Harris,TX,79.0,88.0,10.0,3.0,0.0,Partly Cloudy,False,False,False,False,False,True,Day,2022.0,7.0,6.0,1.0
3,Westchester,NY,62.1,65.0,10.0,4.6,,Scattered Clouds,False,True,False,False,False,False,Night,2017.0,1.0,18.0,3.0
2,Dallas,TX,48.0,71.0,10.0,17.0,0.0,Fair,True,False,False,False,False,True,Day,2022.0,3.0,8.0,1.0
3,Cook,IL,88.0,32.0,10.0,10.0,0.0,Fair,False,False,False,False,False,False,Day,2020.0,8.0,15.0,4.0
2,Maricopa,AZ,67.0,26.0,8.0,6.0,0.0,Fair,True,False,False,False,False,True,Day,2020.0,11.0,7.0,3.0
2,Genesee,MI,69.1,35.0,10.0,9.2,,Clear,False,False,False,False,False,False,Day,2018.0,4.0,15.0,0.0
2,San Diego,CA,72.0,49.0,10.0,9.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,10.0,9.0,4.0
3,Los Angeles,CA,81.0,21.0,10.0,5.8,,Clear,False,False,False,False,False,False,Day,2016.0,11.0,11.0,4.0
2,Mecklenburg,NC,49.0,22.0,10.0,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,,,,
3,Dallas,TX,57.0,100.0,3.0,8.0,0.0,T-Storm,False,False,False,False,False,False,Day,2021.0,5.0,18.0,0.0
3,Bucks,PA,84.0,67.0,10.0,9.2,,Clear,False,False,False,False,False,False,Day,2017.0,8.0,10.0,4.0
2,Anoka,MN,36.0,100.0,10.0,14.0,0.0,Light Drizzle,False,False,False,False,False,False,Night,2019.0,12.0,0.0,6.0
2,Bronx,NY,79.0,60.0,10.0,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2021.0,9.0,9.0,0.0
3,King,WA,77.0,43.0,10.0,5.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,5.0,17.0,3.0
3,Tarrant,TX,77.0,83.0,10.0,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2021.0,6.0,9.0,1.0
2,Genesee,MI,56.0,90.0,10.0,5.0,0.0,Fair,False,False,False,False,False,False,Night,2021.0,9.0,5.0,1.0
3,Los Angeles,CA,43.0,89.0,10.0,,,Partly Cloudy,False,False,False,False,False,False,Night,2017.0,1.0,2.0,2.0
2,Hamilton,TN,89.0,43.0,10.0,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2021.0,7.0,18.0,0.0
3,Fairfax,VA,46.0,43.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,4.0,21.0,4.0
2,East Baton Rouge,LA,66.0,75.0,10.0,5.8,,Mostly Cloudy,True,False,True,False,False,True,Night,2018.0,2.0,18.0,3.0
2,Glenn,CA,,,,,0.0,,False,False,False,False,False,False,Night,2022.0,11.0,20.0,6.0
2,Yamhill,OR,30.0,96.0,4.0,0.0,0.0,Fair,True,False,False,False,False,True,Night,2020.0,12.0,2.0,4.0
3,Travis,TX,44.1,100.0,2.0,17.3,0.0,Light Drizzle,False,False,False,False,False,False,Night,2017.0,12.0,18.0,1.0
2,Greenville,SC,84.0,42.0,10.0,3.0,0.0,Fair,False,False,False,False,False,False,Day,2020.0,10.0,13.0,3.0
2,Hillsborough,FL,70.0,94.0,10.0,0.0,0.0,Cloudy,False,False,False,False,False,False,Day,2021.0,4.0,7.0,1.0
2,Fulton,GA,59.0,46.0,10.0,9.0,0.0,Mostly Cloudy,False,True,False,False,False,False,Day,,,,
2,Lee,FL,83.0,58.0,10.0,6.0,0.0,Fair,True,False,False,False,False,True,Day,2021.0,11.0,14.0,3.0
2,Hancock,ME,21.0,57.0,10.0,9.0,0.0,Fair,False,False,False,False,False,False,Night,2020.0,12.0,5.0,2.0
3,Mercer,NJ,69.1,100.0,0.8,10.4,,Overcast,False,False,False,False,False,False,Day,2017.0,7.0,8.0,4.0
3,San Diego,CA,73.9,71.0,7.0,,,Clear,False,False,False,False,False,False,Day,2017.0,8.0,15.0,6.0
2,Miami-Dade,FL,82.0,74.0,10.0,15.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2020.0,10.0,13.0,3.0
2,Los Angeles,CA,75.2,57.0,10.0,9.2,,Clear,False,False,False,False,False,False,Night,2017.0,8.0,20.0,4.0
2,Queens,NY,44.1,79.0,7.0,12.7,0.07,Light Rain,False,False,False,False,True,False,Day,2016.0,12.0,9.0,3.0
2,Franklin,OH,82.0,74.0,10.0,13.0,0.0,Thunder,False,False,False,False,False,True,Day,2021.0,8.0,10.0,1.0
2,Genesee,MI,60.1,83.0,10.0,3.5,,Clear,False,False,False,False,False,False,Night,2018.0,6.0,5.0,6.0
2,Rockdale,GA,61.0,97.0,4.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,2021.0,10.0,6.0,4.0
